Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE
ZTRD,TEST,CORONA,9215.16,9717.03,9389.79,10167.27,10997.99,12246.84,13442.68,14446.07,15477.84,16041.28,16487.91,17110.26,FNN,922.93,9.23
