Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE,Parameters
ZTRD,TEST,CORONA,11217.59,12294.2,13139.92,14316.46,14698.52,16366.9,17596.43,19144.28,20647.01,22341.1,24186.79,26273.46,SARIMA,1625.33,13.77,[]
