ZTRD,2 B B E,10030570,4,7,2,3,0,1,1,3,3,1,1,2,1,1,1,0,0,3,0,0,0,2,0,4,0,1,0,0,1,1,2,1,2,5,00,0,1,0,0,1,1,0,2,1,2,0,2,1,1,0,2,3,1,0,2,1,1,2,1,1
ZTRD,2 B B E,10030580,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,2 B B E,10030590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0
ZTRD,2 B B E,10030595,2,3,1,1,0,1,2,1,1,6,1,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,2,1,1,0,0,0,2,1,00,0,0,0,0,0,0,1,0,2,1,2,0,3,1,0,1,0,1,0,1,1,1,1,4,0
ZTRD,2 B B E,10030600,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,00,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
ZTRD,2 B B E,10030610,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,00,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZTRD,2 B B E,10030620,7,1,5,0,3,2,2,0,2,0,1,7,2,4,2,7,2,3,3,3,0,5,9,1,1,2,4,2,3,6,1,5,8,0,10,3,2,3,6,5,3,4,0,1,4,3,4,1,4,0,2,5,1,1,10,2,3,0,11,0
ZTRD,2 B B E,10030630,0,2,0,0,0,0,1,1,0,1,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,00,0,0,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,2,0,1,0
ZTRD,2 B B E,10030650,1,3,6,3,0,3,0,2,1,1,2,1,0,8,1,3,1,1,5,0,5,4,3,1,0,4,7,0,0,0,3,1,1,0,12,0,1,2,3,3,0,1,0,1,4,2,3,0,1,2,0,2,5,0,3,0,7,0,5,0
ZTRD,2 B B E,10030690,1,5,2,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,1,1,0,00,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0
ZTRD,2 B B E,10030750,0,2,2,0,0,0,0,0,0,2,0,1,2,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,00,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1
ZTRD,2 B B E,10031340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZTRD,2 B B E,10031405,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
ZTRD,2 B B E,10031415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,2 B B E,10031450,0,1,0,0,1,0,0,0,1,2,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ZTRD,2 B B E,10031492,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ZTRD,2 B B E,10031540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
ZTRD,2 B B E,10031550,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ZTRD,2 B B E,10031570,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ZTRD,2 B B E,10031595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,2 B B E,10031610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,2 B B E,10031620,0,1,0,0,0,0,1,0,9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
ZTRD,2 B B E,10031630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,2 B B E,10031650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
ZTRD,2 B B E,10031690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
