Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE
ZTRD,TEST,CORONA,7787,9025,10997,11902,10546,11623,13651,14088,13555,15211,16577,16929,FNN,1067.91,10.42
