ZTRD,0 B X G,1023343,828,324,648,720,468,612,828,1008,1296,1368,648,576,648,936,720,144,1008,360,432,1080,756,360,324,1656	
ZTRD,0 B X G,10612523,6345,6885,6372,5616,6723,7101,4941,5508,8208,8586,4914,8208,4104,6102,4860,7830,1593,5562,6264,7074,10341,1620,6291,6804
ZTRD,1 A X E,20729370,23,17,11,10,18,2,17,6,27,12,15,21,10,10,11,21,12,10,11,2,20,23,14,21
